thread_id,customer_tweet_id,customer_author_id,customer_text,brand_tweet_id,brand_text,turn_count,created_at
twcs_apple_00107,8574,117508,@AppleSupport this is the second Fishing email that I have gotten in 2 days https://t.co/WG3DvyKLSj,8572,@117508 We are here to help. Please refer to the following article for steps to report these emails: https://t.co/yGvlh3cZ5Y,4,Tue Oct 31 23:44:40 +0000 2017
twcs_apple_00108,8577,117509,@AppleSupport since upgrade to High Sierra I see this screen each time my iMac reboots thus defeating automatic login I need. Help. https://t.co/z9trEHnGbP,8576,"@117509 Thanks for reaching out to let us know about this. So we can look into this with you, please DM us here: https://t.co/GDrqU22YpT",2,Tue Oct 31 23:40:32 +0000 2017
twcs_apple_00109,8579,117510,"@AppleSupport I bought 2 iPhones X on Friday, but I don’t see any charge on my credit card. Do I should worry or it’s normal?",8578,"@117510 Thanks for reaching out to us. Please send us a DM with your country, and we'll look into this. https://t.co/GDrqU22YpT",2,Tue Oct 31 23:42:57 +0000 2017
twcs_apple_00110,9152,117639,"Hey @AppleSupport, what’s up with this new autocorrect? Happening on iPhone 7 Plus and iPhone 7. https://t.co/pHA05gv7g7",9150,@117639 Let's take a look at this issue together. Which iOS version is your device currently running?,4,Wed Nov 01 00:01:52 +0000 2017
twcs_apple_00111,9160,117641,I got my phone yesterday and it’s already not charging thanks @115858 🙃,9159,@117641 We want to make sure you can charge and enjoy your new phone. Is it not showing as connected to power when plugged in?,4,Tue Oct 31 23:54:20 +0000 2017
twcs_apple_00112,9162,117642,"My iPhone is so damn glitchy, not sure this upgrade to the 8 was worth it. I can’t even send pictures 😡 @AppleSupport",9161,@117642 Let's see how we can help over Twitter. Is iOS 11.1 the version installed and have you tried any steps? Which app is it?,2,Wed Nov 01 00:09:50 +0000 2017
twcs_apple_00113,9165,117643,Can I undo this iOS update? This is horrendous and dealing with phone frustration during 75% of my 150 mobile uses each day is not acceptable @115858,9164,@117643 We'd be happy to help. Send us a DM with a few details. https://t.co/GDrqU22YpT,2,Tue Oct 31 23:57:43 +0000 2017
twcs_apple_00114,2625,117644,@116336 @115858 my 7+ refuses to stay on WiFi calling ever since ios 11 and im seriously so over the customer service -___-,9166,"@117644 We want to help you. DM us, and we can look into what's going on with Wi-Fi calling on your iPhone. https://t.co/GDrqU22YpT",2,Wed Nov 01 00:01:37 +0000 2017
twcs_apple_00115,9170,117645,11.1にあげたらTwitter少し見てるだけだし低電力モードなのに20パーへったぞ。デバイス本体ごと取り換えて数ヶ月だし今回のアプデはミスだな。バッテリー消費悪化してる。 @AppleSupport,9168,@117645 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,4,Wed Nov 01 00:05:04 +0000 2017
twcs_apple_00116,9174,117646,"Bienvenida sea la multi tarea al 3D touch en iphone, gracias @AppleSupport  #newupdate",9172,@117646 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,3,Wed Nov 01 00:03:39 +0000 2017
twcs_apple_00117,9176,117647,@AppleSupport the new update is making my phone so funky. Check out the emoji and the letter I️. Is there a fix? https://t.co/9EpjZmt5ZC,9175,@117647 We'd like to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT,2,Wed Nov 01 00:03:28 +0000 2017
twcs_apple_00118,9178,117648,@AppleSupport what’s up with typing the letter I️ ... it wants to be an A and a box with a question mark,9177,@117648 We'd like to help. We received your DM and will continue there. https://t.co/GDrqU22YpT,2,Tue Oct 31 23:58:23 +0000 2017
twcs_apple_00119,9180,117649,"@AppleSupport I bought an iTunes gift card worth £15 a week ago, and the email still hasn’t come into my inbox to tell me the code. Helpppp",9179,@117649 We're here for you. You'll need to contact our iTunes Store group for help with iTunes codes: https://t.co/SDIe7UiyJN,2,Tue Oct 31 23:59:34 +0000 2017
twcs_apple_00120,9187,117650,@AppleSupport hey apple ! What is going on with the iPhones ?? Every time I️ type the letter “I️” I️ get a symbol. Which you see right now!,9185,@117650 Let's team up and get the exclamation point working right. Which model do you have? Is iOS 11.1 installed?,5,Tue Oct 31 21:04:36 +0000 2017
twcs_apple_00121,9190,117651,Hey @115858 just wondering why this new update has had my phone going bananas all day so far?? Please enlighten me.,9188,@117651 You've come to the right place. What seems to be going on with your phone?,4,Tue Oct 31 23:54:41 +0000 2017
twcs_apple_00122,9193,117652,Ayo @AppleSupport fix this whole question mark box ting dem shits annoying.,9192,"@117652 Hi, can you tell us more about this in a DM? We'll look into this together from there. https://t.co/GDrqU22YpT",2,Tue Oct 31 23:53:58 +0000 2017
twcs_apple_00123,9195,117653,@AppleSupport I bought an iPhone 8 with AppleCare+. Wanting to return the iPhone 8. What happens with the AppleCare+?,9194,@117653 Thanks for contacting us. We'd like to gather some info to help out. Let's meet in DM. https://t.co/GDrqU22YpT,2,Tue Oct 31 23:50:33 +0000 2017
twcs_apple_00124,9304,117655,@AppleSupport why are my I ‘s changing into I️ ?!!!!!,9303,@117655 Interesting. Let's look into this. Which iOS version is showing in Settings &gt; General &gt; About?,2,Tue Oct 31 23:49:57 +0000 2017
twcs_apple_00125,9827,117805,Damn the new emojis @115858. Will my battery still go from 65% to 40% after one snap?,9826,"@117805 We're happy to help. Are you experiencing battery issues, when using certain app?",2,Wed Nov 01 00:14:20 +0000 2017
twcs_apple_00126,9831,117806,@applesupport please help us lmao https://t.co/EngGZoVACe,9828,@117806 Your keyboard is important and we'd like to help get it working right. When did this start and which device model is it?,5,Wed Nov 01 00:21:09 +0000 2017
twcs_apple_00127,9835,117807,Dear @AppleSupport why is my letter I️ not working by itself in email or text? When I️ type the letter “I️” the attached happens. https://t.co/2qZ7Tjx5cF,9833,@117807 We're here to help. Which version of iOS do you have installed on your device? You'd see this in Settings &gt; General &gt; About.,4,Wed Nov 01 00:12:00 +0000 2017
twcs_apple_00128,9838,117808,@AppleSupport updating xcode via appstore. 7-min remaining 6-hr ago. 1-min rem for over an hour. Why? My net bandwidth is good.,9837,@117808 We'd like to help any way we can. Are other apps able to be downloaded on your device? Which model is it and which OS version?,2,Wed Nov 01 00:13:17 +0000 2017
twcs_apple_00129,9840,117809,"@AppleSupport mi iPhone no se puede conectar a la red wifi privadas pero si a las free, que hago 😢",9839,@117809 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,2,Wed Nov 01 00:08:50 +0000 2017
twcs_apple_00130,9843,117810,FOCO AQUI @AppleSupport Q Q TÁ ACONTECENDO ~ iOS 11 guloso https://t.co/Eonz2w9xPi,9841,"@117810 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",4,Wed Nov 01 00:12:15 +0000 2017
twcs_apple_00131,9848,117811,@AppleSupport hey my i on my keyboard isn't working and i just updated my phone to the latest IOS,9846,@117811 Thank you for reaching out. May we ask which apps you're seeing the keyboard issue with?,4,Wed Nov 01 00:09:52 +0000 2017
twcs_apple_00132,10667,117958,"Ok, @ATT and @115858 figure your collective shit out. The error when attempting to type “I am” &amp; getting weird ASCII characters is stoopid.",10666,@117958 Let's look into this keyboard issue for you. Send us a DM with your current iOS version to get started. https://t.co/GDrqU22YpT,2,Wed Nov 01 00:36:43 +0000 2017
twcs_apple_00133,10671,117959,"@AppleSupport So, since updating the latest iOS, Pages no longer lets me open any docs, all show,  just don’t open. Suggestions? Anyone?",10668,"@117959 Can you confirm what version of iOS you updated to? Also, have you tried restarting your device?",5,Wed Nov 01 00:35:56 +0000 2017
twcs_apple_00134,10674,117960,"@AppleSupport after I upgraded my iPhone to iOS 11.0.3, the back camera and the flash stopped working. Could you do something?",10673,"@117960 Hi, we'll be happy to help. To start, let's give the troubleshooting steps in this article a try: https://t.co/r1DRfaFLIU",2,Wed Nov 01 00:32:56 +0000 2017
twcs_apple_00135,10677,117961,"@applesupport just updated Apple Watch to 4.1. Is ESPN radio etc only available in USA, can’t get it on my watch in the UK",10675,@117961 We want to help you. That station may not be available. Availability of live stations varies depending on your location.,3,Wed Nov 01 00:26:46 +0000 2017
twcs_apple_00136,10679,117962,Depois da ultima atualizado do IOS a bateria do IPhone 6 tá durando quase nada @115858 @AppleSupport,10678,"@117962 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",2,Wed Nov 01 00:28:59 +0000 2017
twcs_apple_00137,10681,117963,@115858 why is it impossible to Type “I” without a stupid box with a question mark. #notimpressed #fixit,10680,@117963 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,2,Wed Nov 01 00:30:45 +0000 2017
twcs_apple_00138,10683,117964,@AppleSupport Baje la App de @701 la cual es gratuita y me llego un cargo de $18.11 Pesos ¿cuál es el motivo?,10682,@117964 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,2,Wed Nov 01 00:30:30 +0000 2017
twcs_apple_00139,10687,117965,@115858 why everytime I️ type an “I️” this extra A and box pops up ??,10686,"@117965 Let's work on a solution together. To start, which device model and exact iOS version are you using?",4,Tue Oct 31 17:46:14 +0000 2017
twcs_apple_00140,10689,117966,updated to iOS 11.1 @AppleSupport and there's so many glitches and bugs I found inside the update,10688,@117966 We'd be happy to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT,2,Wed Nov 01 00:27:58 +0000 2017
twcs_apple_00141,10691,117967,Downloaded new software update and my iPhone 6S in perfect condition magically became inoperably glitchy. What a coincidence @AppleSupport,10690,@117967 We want you to have a smooth experience with our updates. What exactly is happening with your iPhone?,2,Wed Nov 01 00:31:01 +0000 2017
twcs_apple_00142,10694,117968,@AppleSupport why do I not have my October challenge ring after competition? 😡😡,10692,"@117968 If you complete an achievement, but don't earn the award, you will earn the award within 9 days of completing the challenge.",4,Wed Nov 01 00:05:37 +0000 2017
twcs_apple_00143,11092,118093,@118094 @115858 @AppleSupport Well it froze as I was ordering a pizza so I had to. And now it’s already to 49%,11091,@118093 We'd like to offer our help. Please shoot us a DM and we'll explore the battery challenge. https://t.co/GDrqU22YpT,2,Wed Nov 01 00:49:31 +0000 2017
twcs_apple_00144,11101,118095,"@115858  @AppleSupport music and podcast “skip” around like a CD, then distorts and clears up in few seconds, only happens after iOS 11",11098,"@118095 We're here to help. Did this happen after a specific update, or just recently? Thanks!",5,Wed Nov 01 00:49:38 +0000 2017
twcs_apple_00145,11107,118096,.@AppleSupport .@115858 haven’t been able to type I️ since the new update https://t.co/BtR51UmAzb,11106,@118096 We certainly want you to be able to type. Have you tried restarting the device since this has happened?,2,Wed Nov 01 00:50:59 +0000 2017
twcs_apple_00146,11111,118097,My phone been fucking up all week @115858! https://t.co/VHrjDRAQPk,11109,@118097 We'd like to help. What's going on?,4,Wed Nov 01 00:46:28 +0000 2017
twcs_apple_00147,11116,118098,@115858 wtf is this “!  ?box” shit I️ keep seeing? Or someone just answer it plz lol,11115,"@118098 Let us help. Tell us which device you're using, and the version of iOS 11 you have installed.",2,Wed Nov 01 00:40:00 +0000 2017
twcs_apple_00148,11118,118099,"@AppleSupport my watch has been saying I’ve been averaging 57 minutes, now today it’s 52, I checked and did the math it’s 57... what the??? https://t.co/kQWakgjXJ5",11117,@118099 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,2,Wed Nov 01 00:46:14 +0000 2017
twcs_apple_00149,11122,118100,@AppleSupport @118101 would love to know why my pictures look like this when I take a picture 😡 https://t.co/yVpQKCBzFu,11121,@118100 We would love to help you with this! Is this the front or rear facing camera? Which device and iOS version?,4,Fri Oct 27 19:23:27 +0000 2017
twcs_apple_00150,11126,118102,"@115858, your new iOS 11.1 not resolve the calendar problem. 😡#iOS11 #iosfail",11123,@118102 We want you to be able to rely on your calendar. What exactly is going on with it?,4,Wed Nov 01 00:46:28 +0000 2017
twcs_apple_00151,11129,118103,@AppleSupport @20600 lucky I was home and next to this when it randomly started to smoke. Unplugged before disaster!! What the hell? https://t.co/k42Ei9OXuG,11128,@118103 We want to look into this with you. DM us and let us know what model of computer you use this cord with. https://t.co/GDrqU22YpT,2,Wed Nov 01 00:34:17 +0000 2017
twcs_apple_00152,11131,118104,Is anyone doing bug fixing @115858  anymore? I have a whole zoo of them on my iPhone and iMac that could be tamed!,11130,"@118104 Let's get both working right, starting with your iPhone. Which model is it and what's happening with it? Steps tried?",2,Wed Nov 01 00:41:35 +0000 2017
